id,lenght,retweet_count,hashtags,mentions,contains_url,demand_words,offer_words,tfidf_demand,tfidf_offer,neg_words,pos_words,n_known_medicines,cluster
15532.0,117.0,78.0,0.0,3.0,0.0,2.0,0.0,0.17816207998289646,0.0,4.0,0.0,1.0,2.0
17924.0,145.0,269.0,6.0,1.0,1.0,1.0,0.0,0.08040937068316778,0.0,4.0,3.0,0.0,2.0
20299.0,114.0,6.0,0.0,2.0,0.0,1.0,0.0,0.10029865243481577,0.0,6.0,3.0,1.0,2.0
21817.0,111.0,4.0,0.0,0.0,0.0,4.0,0.0,0.3592391240845202,0.0,5.0,1.0,0.0,2.0
9069.0,76.0,2.0,0.0,0.0,0.0,1.0,1.0,0.07898744028171438,0.08484282865990753,0.0,0.0,0.0,2.0
6183.0,126.0,18.0,1.0,1.0,1.0,2.0,0.0,0.15830250552486105,0.0,5.0,4.0,0.0,2.0
3581.0,142.0,34.0,2.0,1.0,1.0,1.0,0.0,0.07823597983299971,0.0,5.0,2.0,1.0,2.0
6796.0,150.0,4.0,0.0,5.0,0.0,2.0,0.0,0.15871520406958978,0.0,3.0,0.0,1.0,2.0
19708.0,141.0,7.0,0.0,2.0,0.0,1.0,0.0,0.10029865243481577,0.0,4.0,2.0,2.0,2.0
8629.0,103.0,21.0,1.0,0.0,0.0,1.0,0.0,0.07830583338642202,0.0,5.0,1.0,0.0,2.0
32.0,142.0,11.0,1.0,7.0,0.0,1.0,0.0,0.07830583338642202,0.0,3.0,0.0,1.0,2.0
17922.0,142.0,16.0,0.0,6.0,0.0,1.0,0.0,0.08040937068316778,0.0,2.0,0.0,1.0,2.0
16555.0,154.0,326.0,1.0,1.0,0.0,2.0,0.0,0.15894403467562845,0.0,8.0,3.0,2.0,2.0
6172.0,119.0,14.0,0.0,3.0,0.0,1.0,1.0,0.07898744028171438,0.08484282865990753,1.0,1.0,0.0,2.0
19098.0,100.0,2.0,0.0,2.0,0.0,2.0,1.0,0.15939681096488215,0.08484282865990753,2.0,0.0,0.0,2.0
2045.0,133.0,13.0,1.0,2.0,0.0,1.0,0.0,0.07830583338642202,0.0,6.0,2.0,0.0,2.0
5787.0,128.0,1.0,0.0,2.0,0.0,1.0,2.0,0.07898744028171438,0.16968565731981505,2.0,0.0,2.0,2.0
5490.0,141.0,1.0,0.0,2.0,0.0,3.0,1.0,0.2382694703696875,0.08484282865990753,6.0,2.0,1.0,2.0
8443.0,146.0,327.0,0.0,1.0,1.0,1.0,1.0,0.07898744028171438,0.08484282865990753,3.0,1.0,0.0,2.0
18734.0,142.0,1.0,0.0,2.0,0.0,3.0,0.0,0.2382694703696875,0.0,5.0,3.0,0.0,2.0
21625.0,133.0,26.0,0.0,2.0,0.0,1.0,0.0,0.10029865243481577,0.0,1.0,1.0,4.0,2.0
6763.0,140.0,3.0,0.0,3.0,0.0,2.0,0.0,0.15871520406958978,0.0,4.0,0.0,0.0,2.0
6808.0,123.0,129.0,1.0,1.0,0.0,3.0,0.0,0.23724986806205045,0.0,5.0,2.0,0.0,2.0
6314.0,143.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
17995.0,136.0,14.0,0.0,2.0,0.0,1.0,0.0,0.10029865243481577,0.0,5.0,2.0,1.0,2.0
5626.0,159.0,419.0,1.0,2.0,0.0,3.0,1.0,0.2372602385129628,0.08484282865990753,5.0,1.0,0.0,2.0
21831.0,112.0,3.0,0.0,0.0,0.0,4.0,0.0,0.3592391240845202,0.0,5.0,1.0,1.0,2.0
20201.0,142.0,18.0,1.0,1.0,0.0,3.0,1.0,0.2393934831033212,0.08484282865990753,5.0,2.0,0.0,2.0
17647.0,143.0,13.0,0.0,4.0,0.0,3.0,1.0,0.2372602385129628,0.08484282865990753,4.0,2.0,0.0,2.0
19804.0,102.0,4.0,0.0,2.0,0.0,2.0,0.0,0.15871520406958978,0.0,5.0,1.0,0.0,2.0
15648.0,125.0,1.0,0.0,2.0,0.0,2.0,0.0,0.1807080231179836,0.0,5.0,0.0,0.0,2.0
9964.0,137.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0
9891.0,128.0,9.0,2.0,0.0,1.0,0.0,2.0,0.0,0.1744189523827744,2.0,1.0,1.0,1.0
7008.0,65.0,5.0,0.0,1.0,0.0,1.0,2.0,0.07786342754808066,0.1750558439356818,4.0,0.0,1.0,1.0
11354.0,113.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.08553598902477605,3.0,2.0,1.0,1.0
5885.0,123.0,14.0,0.0,1.0,1.0,0.0,2.0,0.0,0.17465660736501504,4.0,0.0,0.0,1.0
6967.0,73.0,1.0,0.0,2.0,0.0,1.0,2.0,0.07786342754808066,0.1750558439356818,2.0,0.0,0.0,1.0
2760.0,146.0,29.0,1.0,3.0,0.0,0.0,1.0,0.0,0.089120618340239,2.0,2.0,0.0,1.0
1829.0,143.0,5.0,0.0,2.0,0.0,3.0,2.0,0.233590282644242,0.1718704511908856,4.0,0.0,1.0,1.0
10481.0,75.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.089120618340239,1.0,0.0,1.0,1.0
7780.0,117.0,26.0,0.0,0.0,1.0,0.0,2.0,0.0,0.17465660736501504,3.0,0.0,1.0,1.0
1539.0,141.0,56.0,2.0,2.0,0.0,1.0,2.0,0.07865795231897946,0.1744189523827744,3.0,3.0,1.0,1.0
18174.0,123.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.08553598902477605,3.0,1.0,2.0,1.0
9038.0,95.0,2.0,1.0,1.0,0.0,1.0,2.0,0.07786342754808066,0.1750558439356818,4.0,1.0,1.0,1.0
6628.0,151.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.17396344700014654,1.0,1.0,1.0,1.0
17757.0,133.0,6.0,0.0,1.0,1.0,0.0,2.0,0.0,0.17465660736501504,4.0,0.0,0.0,1.0
11114.0,115.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.08553598902477605,3.0,2.0,1.0,1.0
